CustomerID,Age_Group,Gender,Income_Group
12365,Adult,Male,"Upper Middle Income"
12366,Adult,Female,"High Income"
12367,Adult,Male,"Upper Middle Income"
12368,Adult,Female,"Lower Middle Income"
12369,Adult,Female,"Upper Middle Income"
12370,Adult,Male,"Upper Middle Income"
12371,Adult,Female,"Upper Middle Income"
12372,Adult,Female,"Upper Middle Income"
12373,Adult,Female,"High Income"
12374,Adult,Male,"Upper Middle Income"
12375,Adult,Male,"Middle Income"
12376,Adult,Female,"High Income"
12377,Adult,Female,"High Income"
12378,Youth,Male,"Lower Middle Income"
12379,Youth,Male,"Middle Income"
12380,Adult,Female,"Upper Middle Income"
12381,Adult,Female,"Upper Middle Income"
12382,Adult,Male,"Upper Middle Income"
12383,Adult,Female,"Middle Income"
12384,Youth,Male,"Middle Income"
12385,Senior,Female,"Upper Middle Income"
12386,Adult,Female,"Low Income"
12387,Adult,Female,"Upper Middle Income"
12388,Adult,Male,"Upper Middle Income"
12389,Adult,Female,"High Income"
12390,Adult,Male,"Lower Middle Income"
12391,Adult,Male,"Low Income"
12392,Youth,Female,"Lower Middle Income"
12393,Adult,Female,"Upper Middle Income"
12394,Adult,Male,"Middle Income"
12395,Senior,Male,"Upper Middle Income"
12396,Adult,Female,"High Income"
12397,Adult,Female,"Upper Middle Income"
12398,Adult,Male,"Upper Middle Income"
12399,Adult,Female,"High Income"
12400,Adult,Female,"Upper Middle Income"
12401,Adult,Female,"Middle Income"
12402,Adult,Female,"Lower Middle Income"
12403,Adult,Male,"High Income"
12404,Adult,Female,"High Income"
12405,Adult,Female,"High Income"
12406,Youth,Female,"High Income"
12407,Adult,Female,"Lower Middle Income"
12408,Youth,Female,"Upper Middle Income"
12409,Adult,Male,"Low Income"
12410,Adult,Male,"Middle Income"
12411,Adult,Male,"High Income"
12412,Adult,Female,"Upper Middle Income"
12413,Adult,Female,"Middle Income"
12414,Adult,Female,"Upper Middle Income"
12415,Adult,Male,"Upper Middle Income"
12416,Adult,Female,"Upper Middle Income"
12417,Adult,Female,"Middle Income"
12418,Adult,Female,"High Income"
12419,Adult,Male,"Lower Middle Income"
12420,Youth,Male,"Upper Middle Income"
12421,Adult,Female,"High Income"
12422,Adult,Female,"Lower Middle Income"
12423,Adult,Male,"Upper Middle Income"
12424,Youth,Female,"Middle Income"
12425,Adult,Male,"High Income"
12426,Adult,Female,"High Income"
12427,Senior,Female,"Lower Middle Income"
12428,Adult,Male,"Middle Income"
12429,Adult,Female,"Lower Middle Income"
12430,Adult,Male,"High Income"
12431,Adult,Male,"Middle Income"
12432,Adult,Female,"Upper Middle Income"
12433,Adult,Male,"Upper Middle Income"
12434,Adult,Male,"High Income"
12435,Adult,Male,"Upper Middle Income"
12436,Adult,Male,"Low Income"
12437,Youth,Male,"Low Income"
12438,Adult,Male,"Low Income"
12439,Adult,Female,"Middle Income"
12440,Adult,Male,"High Income"
12441,Adult,Female,"Upper Middle Income"
12442,Adult,Male,"High Income"
12443,Adult,Male,"Lower Middle Income"
12444,Adult,Male,"Upper Middle Income"
12445,Adult,Female,"Middle Income"
12446,Adult,Female,"Middle Income"
12447,Adult,Female,"Low Income"
12448,Youth,Male,"Upper Middle Income"
12449,Adult,Female,"Middle Income"
12450,Adult,Male,"Upper Middle Income"
12451,Adult,Male,"Upper Middle Income"
12452,Adult,Female,"Upper Middle Income"
12453,Adult,Male,"High Income"
12454,Youth,Female,"High Income"
12455,Senior,Male,"Upper Middle Income"
12456,Adult,Female,"High Income"
12457,Senior,Female,"Low Income"
12458,Adult,Female,"Upper Middle Income"
12459,Adult,Male,"Lower Middle Income"
12460,Adult,Male,"Upper Middle Income"
12461,Adult,Female,"Low Income"
12462,Adult,Male,"High Income"
12463,Adult,Female,"Middle Income"
12464,Senior,Female,"Upper Middle Income"
12465,Adult,Male,"High Income"
12466,Senior,Female,"High Income"
12467,Senior,Female,"High Income"
12468,Youth,Male,"Middle Income"
12469,Adult,Male,"High Income"
12470,Senior,Female,"Upper Middle Income"
12471,Adult,Male,"High Income"
12472,Adult,Female,"High Income"
12473,Adult,Male,"Upper Middle Income"
12474,Senior,Female,"Upper Middle Income"
12475,Adult,Male,"Lower Middle Income"
12476,Adult,Female,"Middle Income"
12477,Adult,Female,"Upper Middle Income"
12478,Adult,Male,"High Income"
12479,Adult,Male,"Lower Middle Income"
12480,Adult,Female,"Upper Middle Income"
12481,Adult,Female,"High Income"
12482,Youth,Male,"Upper Middle Income"
12483,Youth,Female,"Upper Middle Income"
12484,Adult,Male,"Upper Middle Income"
12485,Adult,Male,"Upper Middle Income"
12486,Adult,Female,"Lower Middle Income"
12487,Adult,Female,"Lower Middle Income"
12488,Adult,Male,"Lower Middle Income"
12489,Adult,Female,"Middle Income"
12490,Adult,Male,"Lower Middle Income"
12491,Adult,Female,"High Income"
12492,Adult,Female,"Upper Middle Income"
12493,Youth,Female,"High Income"
12494,Adult,Female,"High Income"
12495,Youth,Male,"Lower Middle Income"
12496,Adult,Female,"Upper Middle Income"
12497,Adult,Female,"Upper Middle Income"
12498,Adult,Male,"Low Income"
12499,Adult,Female,"Upper Middle Income"
12500,Adult,Male,"Upper Middle Income"
12501,Adult,Female,"Upper Middle Income"
12502,Adult,Male,"High Income"
12503,Adult,Male,"Lower Middle Income"
12504,Senior,Male,"Middle Income"
12505,Adult,Female,"High Income"
12506,Adult,Female,"Middle Income"
12507,Senior,Male,"Middle Income"
12508,Adult,Male,"Upper Middle Income"
12509,Adult,Male,"Upper Middle Income"
12510,Adult,Female,"High Income"
12511,Adult,Female,"Upper Middle Income"
12512,Youth,Male,"High Income"
12513,Adult,Male,"Upper Middle Income"
12514,Adult,Female,"Middle Income"
12515,Youth,Male,"Upper Middle Income"
12516,Adult,Male,"High Income"
12517,Senior,Male,"High Income"
12518,Adult,Female,"Low Income"
12519,Adult,Female,"Lower Middle Income"
12520,Adult,Female,"High Income"
12521,Adult,Male,"Upper Middle Income"
12522,Adult,Female,"Low Income"
12523,Adult,Male,"Lower Middle Income"
12524,Adult,Female,"Upper Middle Income"
12525,Adult,Female,"Upper Middle Income"
12526,Adult,Female,"Upper Middle Income"
12527,Adult,Male,"High Income"
12528,Adult,Male,"Upper Middle Income"
12529,Youth,Female,"Middle Income"
12530,Youth,Female,"Low Income"
12531,Adult,Male,"Lower Middle Income"
12532,Senior,Female,"Lower Middle Income"
12533,Adult,Female,"Upper Middle Income"
12534,Adult,Female,"High Income"
12535,Adult,Female,"High Income"
12536,Adult,Male,"Upper Middle Income"
12537,Adult,Male,"Upper Middle Income"
12538,Adult,Male,"High Income"
12539,Youth,Female,"Upper Middle Income"
12540,Adult,Male,"Upper Middle Income"
12541,Adult,Female,"Upper Middle Income"
12542,Adult,Male,"Upper Middle Income"
12543,Adult,Male,"Upper Middle Income"
12544,Adult,Female,"Upper Middle Income"
12545,Adult,Male,"Upper Middle Income"
12546,Adult,Male,"Lower Middle Income"
12547,Adult,Female,"Upper Middle Income"
12548,Adult,Male,"Upper Middle Income"
12549,Adult,Male,"Middle Income"
12550,Youth,Male,"Low Income"
12551,Adult,Female,"High Income"
12552,Adult,Female,"Low Income"
12553,Adult,Female,"Upper Middle Income"
12554,Adult,Male,"Upper Middle Income"
12555,Adult,Male,"Lower Middle Income"
12556,Senior,Female,"Upper Middle Income"
12557,Adult,Female,"High Income"
12558,Adult,Male,"Middle Income"
12559,Adult,Male,"Lower Middle Income"
12560,Adult,Female,"Middle Income"
12561,Adult,Female,"Middle Income"
12562,Adult,Male,"Upper Middle Income"
12563,Adult,Male,"Upper Middle Income"
12564,Adult,Male,"Upper Middle Income"
12565,Adult,Male,"Middle Income"
12566,Adult,Female,"Lower Middle Income"
12567,Adult,Female,"Upper Middle Income"
12568,Adult,Female,"Middle Income"
12569,Adult,Male,"Upper Middle Income"
12570,Adult,Male,"High Income"
12571,Adult,Male,"High Income"
12572,Adult,Male,"Upper Middle Income"
12573,Adult,Female,"Upper Middle Income"
12574,Youth,Male,"High Income"
12575,Adult,Male,"Upper Middle Income"
12576,Senior,Male,"Middle Income"
12577,Adult,Female,"Upper Middle Income"
12578,Adult,Female,"Middle Income"
12579,Adult,Female,"Upper Middle Income"
12580,Adult,Male,"Low Income"
12581,Adult,Female,"Upper Middle Income"
12582,Youth,Male,"High Income"
12583,Adult,Male,"Upper Middle Income"
12584,Adult,Female,"Upper Middle Income"
12585,Adult,Male,"Upper Middle Income"
12586,Adult,Female,"Upper Middle Income"
12587,Adult,Male,"Lower Middle Income"
12588,Adult,Female,"Lower Middle Income"
12589,Adult,Female,"Upper Middle Income"
12590,Adult,Female,"Middle Income"
12591,Senior,Female,"Upper Middle Income"
12592,Youth,Female,"Middle Income"
12593,Adult,Male,"Lower Middle Income"
12594,Adult,Female,"Upper Middle Income"
12595,Adult,Female,"Lower Middle Income"
12596,Youth,Male,"High Income"
12597,Senior,Female,"High Income"
12598,Youth,Female,"Middle Income"
12599,Adult,Female,"Lower Middle Income"
12600,Adult,Male,"Upper Middle Income"
12601,Adult,Female,"Upper Middle Income"
12602,Adult,Male,"Upper Middle Income"
12603,Adult,Male,"High Income"
12604,Senior,Female,"Upper Middle Income"
12605,Adult,Male,"Lower Middle Income"
12606,Adult,Female,"High Income"
12607,Adult,Male,"High Income"
12608,Adult,Male,"Upper Middle Income"
12609,Adult,Male,"Upper Middle Income"
12610,Adult,Female,"Lower Middle Income"
12611,Adult,Female,"High Income"
12612,Senior,Male,"Middle Income"
12613,Adult,Male,"Upper Middle Income"
12614,Adult,Male,"High Income"
12615,Adult,Female,"Upper Middle Income"
12616,Adult,Male,"Upper Middle Income"
12617,Youth,Female,"Lower Middle Income"
12618,Youth,Female,"Upper Middle Income"
12619,Senior,Female,"Upper Middle Income"
12620,Youth,Female,"Middle Income"
12621,Adult,Female,"Upper Middle Income"
12622,Adult,Male,"Middle Income"
12623,Adult,Female,"Upper Middle Income"
12624,Senior,Female,"Upper Middle Income"
12625,Adult,Male,"High Income"
12626,Adult,Female,"Upper Middle Income"
12627,Adult,Male,"Middle Income"
12628,Adult,Male,"Middle Income"
12629,Adult,Male,"Upper Middle Income"
12630,Youth,Female,"Upper Middle Income"
12631,Youth,Female,"Middle Income"
12632,Adult,Female,"Upper Middle Income"
12633,Adult,Male,"Middle Income"
12634,Adult,Female,"High Income"
12635,Adult,Male,"High Income"
12636,Adult,Female,"Middle Income"
12637,Adult,Male,"Lower Middle Income"
12638,Youth,Male,"High Income"
12639,Youth,Male,"Upper Middle Income"
12640,Adult,Female,"Middle Income"
12641,Senior,Female,"Middle Income"
12642,Adult,Female,"Upper Middle Income"
12643,Adult,Female,"Middle Income"
12644,Adult,Female,"Upper Middle Income"
12645,Adult,Female,"Upper Middle Income"
12646,Senior,Female,"Middle Income"
12647,Adult,Male,"Middle Income"
12648,Adult,Male,"High Income"
12649,Youth,Female,"Middle Income"
12650,Adult,Female,"Upper Middle Income"
12651,Youth,Male,"Middle Income"
12652,Adult,Female,"High Income"
12653,Adult,Female,"Lower Middle Income"
12654,Youth,Male,"Upper Middle Income"
12655,Adult,Female,"Middle Income"
12656,Adult,Female,"Middle Income"
12657,Youth,Female,"Middle Income"
12658,Adult,Male,"Lower Middle Income"
12659,Adult,Female,"Upper Middle Income"
12660,Adult,Female,"High Income"
12661,Adult,Female,"High Income"
12662,Senior,Female,"Middle Income"
12663,Senior,Male,"Lower Middle Income"
12664,Adult,Female,"Upper Middle Income"
12665,Adult,Male,"Lower Middle Income"
12666,Adult,Female,"Upper Middle Income"
12667,Adult,Female,"Lower Middle Income"
12668,Senior,Female,"High Income"
12669,Adult,Female,"High Income"
12670,Senior,Female,"Lower Middle Income"
12671,Adult,Male,"Lower Middle Income"
12672,Adult,Female,"High Income"
12673,Adult,Male,"Upper Middle Income"
12674,Adult,Female,"Middle Income"
12675,Adult,Male,"Upper Middle Income"
12676,Youth,Female,"Upper Middle Income"
12677,Adult,Female,"High Income"
12678,Adult,Female,"Low Income"
12679,Adult,Male,"Upper Middle Income"
12680,Youth,Female,"Upper Middle Income"
12681,Youth,Female,"High Income"
12682,Adult,Female,"Lower Middle Income"
12683,Adult,Female,"Middle Income"
12684,Adult,Female,"High Income"
12685,Adult,Female,"Upper Middle Income"
12686,Adult,Male,"High Income"
12687,Adult,Female,"Upper Middle Income"
12688,Adult,Female,"Lower Middle Income"
12689,Adult,Female,"Middle Income"
12690,Adult,Male,"High Income"
12691,Adult,Female,"Upper Middle Income"
12692,Youth,Female,"Lower Middle Income"
12693,Youth,Male,"Upper Middle Income"
12694,Adult,Female,"High Income"
12695,Senior,Male,"Upper Middle Income"
12696,Adult,Male,"Upper Middle Income"
12697,Senior,Female,"High Income"
12698,Adult,Female,"Upper Middle Income"
12699,Adult,Male,"Upper Middle Income"
12700,Youth,Female,"Lower Middle Income"
12701,Adult,Female,"High Income"
12702,Adult,Female,"Upper Middle Income"
12703,Youth,Female,"Upper Middle Income"
12704,Adult,Female,"Lower Middle Income"
12705,Adult,Female,"Upper Middle Income"
12706,Adult,Male,"Lower Middle Income"
12707,Youth,Female,"Lower Middle Income"
12708,Adult,Female,"Upper Middle Income"
12709,Adult,Female,"Upper Middle Income"
12710,Adult,Male,"High Income"
12711,Adult,Female,"Upper Middle Income"
12712,Youth,Male,"Upper Middle Income"
12713,Senior,Female,"Middle Income"
12714,Adult,Male,"Middle Income"
12715,Adult,Female,"High Income"
12716,Youth,Female,"Middle Income"
12717,Adult,Female,"Middle Income"
12718,Adult,Male,"Upper Middle Income"
12719,Adult,Male,"Upper Middle Income"
12720,Senior,Male,"Middle Income"
12721,Adult,Male,"Upper Middle Income"
12722,Adult,Female,"High Income"
12723,Adult,Male,"Upper Middle Income"
12724,Youth,Female,"Lower Middle Income"
12725,Adult,Male,"Upper Middle Income"
12726,Adult,Female,"Upper Middle Income"
12727,Senior,Female,"High Income"
12728,Adult,Male,"High Income"
12729,Adult,Female,"Upper Middle Income"
12730,Adult,Male,"Middle Income"
12731,Senior,Male,"Upper Middle Income"
12732,Adult,Female,"Middle Income"
12733,Senior,Female,"Upper Middle Income"
12734,Adult,Female,"Upper Middle Income"
12735,Senior,Female,"Upper Middle Income"
12736,Adult,Female,"Upper Middle Income"
12737,Adult,Female,"Upper Middle Income"
12738,Adult,Female,"Low Income"
12739,Adult,Female,"Lower Middle Income"
12740,Adult,Male,"Middle Income"
12741,Adult,Male,"Middle Income"
12742,Adult,Female,"Low Income"
12743,Adult,Female,"Upper Middle Income"
12744,Senior,Male,"Lower Middle Income"
12745,Adult,Female,"High Income"
12746,Adult,Male,"High Income"
12747,Adult,Female,"Upper Middle Income"
12748,Adult,Male,"Upper Middle Income"
12749,Adult,Female,"Lower Middle Income"
12750,Adult,Female,"Lower Middle Income"
12751,Adult,Male,"Upper Middle Income"
12752,Adult,Female,"Lower Middle Income"
12753,Adult,Female,"High Income"
12754,Adult,Male,"Low Income"
12755,Adult,Male,"High Income"
12756,Adult,Male,"Upper Middle Income"
12757,Adult,Female,"Upper Middle Income"
12758,Youth,Female,"High Income"
12759,Senior,Male,"Upper Middle Income"
12760,Senior,Female,"Lower Middle Income"
12761,Adult,Male,"Lower Middle Income"
12762,Adult,Female,"High Income"
12763,Adult,Male,"High Income"
12764,Adult,Female,"Lower Middle Income"
12765,Adult,Female,"Lower Middle Income"
12766,Senior,Female,"Lower Middle Income"
12767,Youth,Female,"Middle Income"
12768,Adult,Female,"Middle Income"
12769,Senior,Male,"Upper Middle Income"
12770,Adult,Female,"Lower Middle Income"
12771,Adult,Female,"Upper Middle Income"
12772,Adult,Female,"Middle Income"
12773,Adult,Female,"Upper Middle Income"
12774,Youth,Female,"Upper Middle Income"
12775,Adult,Female,"Upper Middle Income"
12776,Adult,Male,"Low Income"
12777,Adult,Female,"Low Income"
12778,Adult,Female,"High Income"
12779,Youth,Female,"Upper Middle Income"
12780,Youth,Female,"Upper Middle Income"
12781,Adult,Female,"High Income"
12782,Adult,Male,"Low Income"
12783,Adult,Female,"Upper Middle Income"
12784,Adult,Female,"Middle Income"
12785,Adult,Female,"Lower Middle Income"
12786,Adult,Male,"Lower Middle Income"
12787,Adult,Male,"Upper Middle Income"
12788,Adult,Male,"Upper Middle Income"
12789,Adult,Female,"High Income"
12790,Youth,Female,"Middle Income"
12791,Youth,Male,"High Income"
12792,Adult,Female,"Middle Income"
12793,Senior,Female,"High Income"
12794,Youth,Female,"Upper Middle Income"
12795,Adult,Male,"High Income"
12796,Senior,Female,"Middle Income"
12797,Adult,Male,"Upper Middle Income"
12798,Senior,Female,"Middle Income"
12799,Adult,Male,"Lower Middle Income"
12800,Adult,Female,"Upper Middle Income"
12801,Youth,Female,"Middle Income"
12802,Adult,Male,"Upper Middle Income"
12803,Youth,Male,"Lower Middle Income"
12804,Adult,Female,"Upper Middle Income"
12805,Adult,Female,"Low Income"
12806,Adult,Female,"Lower Middle Income"
12807,Adult,Male,"Upper Middle Income"
12808,Adult,Male,"Upper Middle Income"
12809,Youth,Female,"Middle Income"
12810,Adult,Male,"Upper Middle Income"
12811,Senior,Female,"Upper Middle Income"
12812,Adult,Male,"Upper Middle Income"
12813,Adult,Female,"Upper Middle Income"
12814,Senior,Male,"High Income"
12815,Adult,Male,"Lower Middle Income"
12816,Adult,Female,"High Income"
12817,Adult,Female,"High Income"
12818,Adult,Male,"Low Income"
12819,Adult,Male,"Lower Middle Income"
12820,Adult,Male,"High Income"
12821,Youth,Female,"Lower Middle Income"
12822,Adult,Female,"High Income"
12823,Adult,Male,"Low Income"
12824,Adult,Female,"Low Income"
12825,Youth,Female,"High Income"
12826,Adult,Female,"Upper Middle Income"
12827,Senior,Female,"High Income"
12828,Adult,Male,"High Income"
12829,Adult,Male,"Lower Middle Income"
12830,Youth,Male,"High Income"
12831,Youth,Female,"Lower Middle Income"
12832,Adult,Female,"Upper Middle Income"
12833,Adult,Female,"Low Income"
12834,Youth,Male,"Low Income"
12835,Adult,Female,"Upper Middle Income"
12836,Adult,Male,"Low Income"
12837,Senior,Male,"High Income"
12838,Adult,Female,"Lower Middle Income"
12839,Adult,Male,"Upper Middle Income"
12840,Adult,Male,"Upper Middle Income"
12841,Adult,Female,"Lower Middle Income"
12842,Adult,Male,"Lower Middle Income"
12843,Adult,Male,"Lower Middle Income"
12844,Adult,Male,"High Income"
12845,Adult,Female,"Lower Middle Income"
12846,Adult,Female,"Upper Middle Income"
12847,Youth,Male,"Middle Income"
12848,Adult,Female,"Upper Middle Income"
12849,Adult,Male,"High Income"
12850,Youth,Female,"High Income"
12851,Adult,Female,"High Income"
12852,Senior,Female,"Lower Middle Income"
12853,Adult,Female,"Upper Middle Income"
