Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
4485,12485,39,Male,96150,SEO,Consideration,5195.17,0.02,0.17,20,2.56,8.77,95,2,8,7,4565,1
4486,12486,35,Female,44866,SEO,Awareness,1275.97,0.28,0.07,31,5.28,12.23,36,3,1,5,3744,1
4487,12487,31,Female,30282,Referral,Conversion,2866.61,0.09,0.02,4,8.6,7.76,60,16,7,9,2050,1
4488,12488,27,Male,40319,SEO,Conversion,6891.22,0.12,0.18,41,5.5,6.55,17,16,2,8,497,1
4489,12489,63,Female,56726,Referral,Awareness,869.57,0.21,0.05,28,7.52,5.52,89,4,9,4,1326,1
4490,12490,30,Male,35412,Referral,Retention,6657.35,0.08,0.15,34,3.25,9.21,17,16,4,8,2265,1
4491,12491,48,Female,122163,Social Media,Conversion,9018.03,0.22,0.14,46,3.39,12.36,33,11,2,8,2977,1
4492,12492,47,Female,93586,Social Media,Retention,9696.77,0.14,0.04,11,6.34,14.94,53,2,4,9,3618,1
4493,12493,20,Female,144135,SEO,Conversion,2244.66,0.26,0.05,36,8.67,13.11,30,1,4,7,173,1
4494,12494,47,Female,140019,Social Media,Conversion,7514.09,0.09,0.07,45,5.78,7.06,78,10,0,9,4228,1
4495,12495,23,Male,44583,Email,Consideration,9271.07,0.07,0.15,43,2.78,1.65,36,5,7,0,437,0
4496,12496,46,Female,103577,PPC,Conversion,1004.56,0.25,0.02,21,2.96,2.25,83,16,6,7,1041,1
4497,12497,25,Female,81922,Email,Awareness,4198.83,0.1,0.09,10,6.55,0.93,91,18,7,7,2224,1
4498,12498,61,Male,26185,Email,Awareness,9202.16,0.13,0.14,22,1.93,5.76,67,12,2,9,3863,1
4499,12499,62,Female,106348,Referral,Awareness,2107.6,0.24,0.04,44,1.59,7.48,71,4,6,9,3793,1
4500,12500,60,Male,111368,PPC,Retention,9344.23,0.19,0.03,9,1.93,12.4,57,4,6,2,2705,1
4501,12501,61,Female,76389,Referral,Conversion,5319.2,0.14,0.08,41,4.53,1.74,81,18,1,8,4346,1
4502,12502,50,Male,146830,Social Media,Retention,1088.94,0.08,0.06,23,4.19,3.81,95,14,2,7,2726,1
4503,12503,34,Male,37423,Social Media,Consideration,4553.79,0.23,0.13,45,1.02,7.9,52,3,5,9,1481,1
4504,12504,65,Male,71268,PPC,Conversion,3329.99,0.06,0.19,15,2.46,12.82,86,5,3,6,136,1
4505,12505,28,Female,132692,SEO,Awareness,2893.82,0.28,0.01,11,4.13,1.77,61,2,3,1,4724,0
4506,12506,30,Female,61644,Social Media,Consideration,5460.61,0.05,0.18,49,4.87,4.03,78,10,0,0,1424,1
4507,12507,67,Male,56786,Email,Consideration,4887.57,0.24,0.09,31,4.62,8.39,6,18,7,4,2274,1
4508,12508,28,Male,115201,PPC,Conversion,4871.47,0.13,0.14,23,3.88,5.2,30,3,1,0,2210,1
4509,12509,48,Male,95525,PPC,Awareness,972.6,0.06,0.17,3,8.31,14.89,95,6,5,3,969,1
4510,12510,45,Female,142234,Social Media,Retention,8042.95,0.13,0.12,41,4.74,7.06,39,2,9,3,1011,1
4511,12511,61,Female,103744,Social Media,Conversion,4866.25,0.07,0.03,32,6.8,13.71,77,4,9,1,703,0
4512,12512,23,Male,138222,Referral,Awareness,8226.97,0.05,0.04,17,8.49,14.14,82,15,0,3,4552,1
4513,12513,58,Male,108590,Referral,Consideration,8263.49,0.08,0.16,46,8.68,4.26,49,18,0,0,3354,1
4514,12514,33,Female,50477,Email,Conversion,3239.64,0.26,0.05,16,8.71,5.23,79,17,9,1,681,1
4515,12515,21,Male,115910,PPC,Consideration,143.03,0.04,0.12,20,5.45,5.2,8,2,1,7,2943,1
4516,12516,52,Male,142942,SEO,Awareness,9121.33,0.29,0.09,0,6.95,6.83,64,4,5,3,607,1
4517,12517,65,Male,126756,SEO,Retention,7630.88,0.01,0.07,45,3.83,1.42,24,6,3,3,615,1
4518,12518,43,Female,23571,PPC,Retention,1161.79,0.2,0.16,43,8.76,12.21,7,6,7,7,4176,1
4519,12519,29,Female,39576,Email,Consideration,7047.1,0.26,0.15,24,2.92,2.4,38,2,6,8,3904,1
4520,12520,28,Female,139641,Referral,Consideration,298.23,0.28,0.13,30,8.09,13.46,31,8,3,7,1933,1
4521,12521,54,Male,82703,Referral,Consideration,374.81,0.05,0.08,42,5.23,8.86,7,7,3,0,3271,1
4522,12522,42,Female,29680,Referral,Conversion,5305.65,0.21,0.05,19,3.69,7.48,12,17,4,7,2444,1
4523,12523,35,Male,45706,SEO,Awareness,1050.77,0.04,0.11,25,4.42,10.08,66,9,6,8,4228,1
4524,12524,36,Female,99854,SEO,Consideration,9646.93,0.11,0.17,18,6.29,14.03,65,19,9,3,3867,1
4525,12525,40,Female,106195,Email,Consideration,8948.93,0.22,0.12,29,9.37,4.8,27,7,8,7,105,1
4526,12526,55,Female,84527,SEO,Consideration,6533.14,0.11,0.19,24,1.88,4.42,3,7,4,9,3435,1
4527,12527,35,Male,135042,Social Media,Retention,730.72,0.1,0.01,35,9.28,5.86,22,16,2,4,1951,1
4528,12528,43,Male,90565,SEO,Consideration,3315.87,0.04,0.2,48,8.34,7.56,33,16,8,0,1933,1
4529,12529,23,Female,68436,Referral,Awareness,3780.06,0.03,0.14,17,6.29,1.6,54,3,0,6,4158,0
4530,12530,21,Female,22774,Email,Retention,4860.71,0.04,0.17,3,2.17,10.36,70,5,1,1,2818,0
4531,12531,61,Male,36972,PPC,Awareness,1772.14,0.26,0.07,26,8.31,8.05,93,18,3,4,1272,1
4532,12532,68,Female,34048,PPC,Retention,5817.37,0.01,0.11,32,7.22,8.33,57,0,5,0,3014,1
4533,12533,46,Female,118908,Email,Retention,4414.13,0.21,0.16,5,5.48,4.12,72,3,2,4,3501,0
4534,12534,51,Female,128724,Social Media,Conversion,9478.24,0.23,0.15,6,8.97,12.69,18,10,9,5,721,1
4535,12535,34,Female,126669,PPC,Retention,9368.33,0.17,0.07,0,6.98,6.27,8,5,2,8,3668,1
4536,12536,60,Male,100225,Referral,Retention,5698.19,0.22,0.07,37,3.6,9.96,22,11,8,9,1502,1
4537,12537,60,Male,102273,PPC,Awareness,6479.06,0.2,0.14,34,1.39,3.98,74,4,2,2,2731,1
4538,12538,33,Male,146170,PPC,Awareness,1464.19,0.14,0.19,22,7.83,12.34,12,13,4,2,1549,1
4539,12539,19,Female,101550,Referral,Consideration,2310.9,0.12,0.09,15,3.3,4.85,92,16,2,0,3061,1
4540,12540,51,Male,107354,SEO,Conversion,9017.08,0.28,0.08,33,3.52,13.86,30,3,0,5,2521,1
4541,12541,25,Female,118737,Social Media,Retention,7021.74,0.29,0.18,33,5.05,7.09,71,14,4,3,1176,1
4542,12542,30,Male,96680,Referral,Conversion,1975.36,0.2,0.14,30,7.75,2.6,18,5,4,1,565,1
4543,12543,59,Male,116537,Referral,Consideration,5745.08,0.07,0.08,42,9.32,9.36,4,12,2,3,2689,1
4544,12544,25,Female,77602,Email,Conversion,9354.14,0.14,0.02,30,2.95,8.57,90,11,8,8,4128,1
4545,12545,47,Male,86403,Social Media,Retention,3517.19,0.15,0.15,10,8.94,6.61,38,9,9,2,1835,1
4546,12546,49,Male,47182,SEO,Awareness,1939.62,0.23,0.08,7,6.44,12.39,13,5,3,7,1764,1
4547,12547,53,Female,99876,Referral,Conversion,9426.05,0.2,0.02,23,8.7,6.61,21,8,2,4,442,1
4548,12548,64,Male,97373,SEO,Retention,4666.53,0.16,0.13,22,8.63,2.48,21,15,4,4,1151,1
4549,12549,47,Male,67059,Referral,Consideration,4230.7,0.21,0.07,31,4.53,0.91,4,7,6,6,340,1
4550,12550,18,Male,28787,Referral,Retention,2748.92,0.02,0.07,14,7.1,13.44,61,6,1,4,951,1
4551,12551,60,Female,140452,Email,Conversion,8926.69,0.24,0.1,27,9.52,7.27,51,13,4,6,261,1
4552,12552,56,Female,20393,PPC,Retention,8471.61,0.07,0.15,19,7.05,8.66,79,3,2,1,2613,1
4553,12553,34,Female,81775,Social Media,Retention,4089.6,0.2,0.06,13,5.12,2.16,38,2,8,0,1377,1
4554,12554,37,Male,79454,Email,Conversion,403.07,0.04,0.03,25,4.35,7.6,25,2,7,9,626,1
4555,12555,41,Male,32056,SEO,Conversion,4521.85,0.04,0.09,49,2.29,8.23,79,18,8,6,3246,1
4556,12556,67,Female,81483,Referral,Consideration,1890.49,0.02,0.02,36,9.99,7.25,55,9,5,4,4345,1
4557,12557,39,Female,128696,Referral,Retention,1513.07,0.27,0.14,1,6.92,14.33,11,13,3,6,891,1
4558,12558,46,Male,64957,Social Media,Awareness,3991.63,0.19,0.19,33,3.49,8.79,79,5,8,0,3631,1
4559,12559,39,Male,48429,Email,Conversion,1080.86,0.12,0.14,33,1.67,14.63,48,11,3,6,3970,1
4560,12560,61,Female,65909,Email,Retention,9578.9,0.24,0.06,33,7.79,2.72,11,11,3,0,3406,1
4561,12561,26,Female,72906,SEO,Awareness,570.64,0.19,0.04,8,8.7,13.76,95,3,1,2,798,0
4562,12562,54,Male,117435,Email,Awareness,4073.56,0.19,0.05,43,4.85,8.52,4,9,0,2,1942,1
4563,12563,27,Male,117757,Email,Retention,1710.76,0.15,0.05,49,9.6,4.79,99,11,9,2,207,1
4564,12564,53,Male,106290,PPC,Retention,6919.23,0.01,0.07,2,3.96,11.31,91,16,3,4,3545,1
4565,12565,54,Male,64389,Social Media,Retention,880.23,0.09,0.03,29,7.8,8.57,50,6,5,1,3562,1
4566,12566,45,Female,40905,Email,Awareness,5513.38,0.04,0.18,18,3.37,8.85,3,9,3,0,3248,1
4567,12567,45,Female,109619,SEO,Retention,7753.7,0.2,0.18,30,4.02,2.99,92,0,3,5,348,1
4568,12568,59,Female,73730,Referral,Conversion,9505.59,0.08,0.13,15,6.45,10.36,82,18,1,9,3439,1
4569,12569,60,Male,77557,Email,Awareness,7015.42,0.14,0.02,42,1.33,4.77,24,19,2,9,1096,1
4570,12570,38,Male,136814,Email,Conversion,1084.97,0.11,0.16,23,2.9,5.66,98,4,2,3,3071,1
4571,12571,41,Male,126634,Referral,Conversion,976.35,0.05,0.02,14,2.59,13.65,23,5,6,0,3615,0
4572,12572,59,Male,115157,PPC,Retention,7342.82,0.29,0.03,21,3.95,3.1,55,0,3,8,3517,1
4573,12573,57,Female,106113,Social Media,Conversion,2231.76,0.28,0.07,31,8.0,13.36,18,14,2,6,2835,1
4574,12574,19,Male,122264,PPC,Retention,4527.67,0.03,0.09,10,9.17,7.76,22,1,4,5,2795,1
4575,12575,25,Male,86199,SEO,Awareness,9768.55,0.25,0.08,28,1.11,3.09,94,17,3,3,4411,1
4576,12576,65,Male,67301,Email,Conversion,8217.08,0.15,0.04,41,3.32,12.27,82,12,0,6,1674,1
4577,12577,44,Female,104752,PPC,Retention,8481.27,0.23,0.03,23,1.23,9.96,95,1,5,6,1185,1
4578,12578,39,Female,67259,Social Media,Consideration,8621.62,0.05,0.17,18,8.75,5.53,76,7,4,7,4191,1
4579,12579,54,Female,94801,SEO,Retention,6233.5,0.05,0.08,4,2.79,4.86,45,4,6,8,2224,0
4580,12580,44,Male,24574,PPC,Consideration,7464.95,0.27,0.05,45,7.94,6.6,17,14,7,9,4928,1
4581,12581,46,Female,108291,Email,Retention,3653.71,0.27,0.1,40,1.3,2.48,60,12,2,0,1446,0
4582,12582,20,Male,146902,Social Media,Consideration,9984.62,0.15,0.02,37,4.59,12.23,70,16,3,2,3167,1
4583,12583,61,Male,76776,Email,Conversion,2868.26,0.26,0.12,0,4.23,4.54,44,3,4,5,1987,1
4584,12584,30,Female,116777,Email,Consideration,5941.07,0.2,0.06,29,3.96,12.49,87,6,7,4,1942,1
4585,12585,62,Male,108212,SEO,Conversion,2892.41,0.06,0.12,11,6.13,11.1,45,1,9,9,2300,1
4586,12586,27,Female,107097,Social Media,Conversion,1209.5,0.11,0.13,45,4.52,14.16,16,8,6,8,3032,1
4587,12587,53,Male,44737,Referral,Retention,5719.1,0.05,0.16,3,4.63,1.94,14,1,6,9,2211,1
4588,12588,26,Female,43390,Email,Conversion,3598.15,0.23,0.05,14,2.7,5.56,72,16,4,1,2099,1
4589,12589,44,Female,111612,Social Media,Awareness,5873.87,0.3,0.1,16,4.73,9.55,33,17,3,3,1147,1
4590,12590,51,Female,72330,Email,Consideration,5630.92,0.17,0.19,11,7.67,12.95,98,5,0,4,3986,1
4591,12591,68,Female,91082,PPC,Retention,5468.34,0.2,0.15,0,3.91,2.76,7,17,5,5,2510,1
4592,12592,18,Female,73642,PPC,Conversion,1320.68,0.23,0.2,12,8.71,12.99,49,5,8,9,2207,1
4593,12593,49,Male,41280,Social Media,Consideration,4457.79,0.08,0.19,29,2.5,1.47,10,1,1,2,672,0
4594,12594,42,Female,118489,SEO,Consideration,8138.84,0.11,0.13,9,8.62,7.38,87,1,0,1,4923,1
4595,12595,46,Female,41037,Referral,Awareness,3219.92,0.13,0.06,35,6.54,1.72,41,5,9,7,452,1
4596,12596,24,Male,136668,PPC,Consideration,4493.93,0.18,0.15,5,4.81,2.67,93,8,4,8,3822,1
4597,12597,66,Female,139229,SEO,Retention,4988.93,0.26,0.14,8,1.32,11.74,84,3,3,1,1413,0
4598,12598,20,Female,60576,Referral,Retention,8641.04,0.08,0.12,49,2.14,0.77,42,9,3,2,3041,1
4599,12599,37,Female,48564,PPC,Conversion,6590.44,0.15,0.14,1,4.73,8.55,34,19,0,5,640,1
4600,12600,37,Male,119133,Referral,Conversion,1092.01,0.23,0.13,5,8.9,1.93,58,1,0,4,2292,1
4601,12601,47,Female,105439,Email,Retention,8665.19,0.04,0.11,10,9.61,12.26,11,12,0,7,1386,1
4602,12602,52,Male,116342,Social Media,Consideration,8337.45,0.16,0.09,25,9.37,12.22,72,3,7,4,1173,1
4603,12603,52,Male,131864,PPC,Consideration,7561.1,0.05,0.02,27,3.47,10.69,11,10,0,8,2821,1
4604,12604,66,Female,109928,PPC,Awareness,4713.97,0.17,0.17,12,3.31,11.46,27,9,4,0,4539,1
4605,12605,56,Male,48087,Email,Conversion,7599.7,0.23,0.17,37,7.66,9.07,92,12,9,5,3324,1
4606,12606,44,Female,129824,PPC,Consideration,4839.55,0.08,0.12,11,9.46,7.54,45,6,5,6,438,1
4607,12607,43,Male,129844,PPC,Consideration,7392.57,0.26,0.06,18,2.2,6.45,39,3,6,1,3777,1
4608,12608,31,Male,107829,PPC,Conversion,8813.09,0.11,0.02,17,4.4,10.09,98,4,4,5,1069,1
4609,12609,34,Male,96213,PPC,Retention,8916.36,0.07,0.01,18,8.53,6.05,28,6,8,0,433,1
4610,12610,35,Female,32803,PPC,Consideration,4600.33,0.14,0.02,27,5.43,0.54,69,10,0,2,2585,1
4611,12611,62,Female,132192,SEO,Awareness,8607.49,0.26,0.08,11,8.58,1.96,15,2,6,1,3832,1
4612,12612,69,Male,66002,PPC,Consideration,1104.43,0.03,0.05,31,2.05,9.95,45,12,5,6,1795,1
4613,12613,46,Male,86761,Email,Consideration,1108.01,0.11,0.06,12,7.99,5.79,91,2,8,8,2402,1
4614,12614,37,Male,148574,PPC,Awareness,5527.84,0.2,0.14,22,4.51,14.85,64,4,5,2,4276,1
4615,12615,44,Female,91310,Referral,Retention,6553.26,0.11,0.19,35,7.24,5.63,28,13,1,2,4124,1
4616,12616,35,Male,98579,Referral,Awareness,1614.64,0.03,0.05,29,3.64,2.07,51,19,8,8,2006,1
4617,12617,21,Female,36163,Email,Awareness,4774.58,0.11,0.1,21,7.23,5.26,39,4,3,8,1207,1
4618,12618,18,Female,88380,SEO,Conversion,1034.19,0.25,0.2,37,7.32,10.46,5,16,8,7,102,1
4619,12619,67,Female,92883,Email,Consideration,6060.78,0.29,0.19,44,4.77,8.16,26,13,2,2,2756,1
4620,12620,18,Female,71885,SEO,Retention,8565.43,0.02,0.08,41,9.72,9.35,36,15,2,9,3603,1
4621,12621,43,Female,106340,Social Media,Consideration,7402.63,0.18,0.07,2,1.0,2.11,21,19,4,5,4034,1
4622,12622,62,Male,56764,Referral,Retention,3845.09,0.04,0.06,8,7.07,12.49,6,5,7,3,4090,1
4623,12623,37,Female,112782,Referral,Awareness,9938.56,0.21,0.04,14,9.18,13.58,0,4,8,5,3493,1
4624,12624,69,Female,82126,Referral,Conversion,6663.06,0.01,0.1,29,8.72,2.61,76,17,3,7,4451,1
4625,12625,40,Male,127994,SEO,Awareness,8170.96,0.01,0.07,25,6.08,9.58,47,17,7,4,1259,1
4626,12626,27,Female,87224,Email,Consideration,6730.0,0.24,0.15,29,9.06,3.83,50,14,9,3,3727,1
4627,12627,28,Male,67055,SEO,Conversion,9895.22,0.03,0.06,4,1.97,3.14,13,18,4,9,4482,1
4628,12628,58,Male,71599,Referral,Conversion,8231.46,0.1,0.15,30,5.89,3.47,78,3,8,1,2111,1
4629,12629,58,Male,102787,Referral,Consideration,5242.29,0.29,0.06,21,9.83,8.06,11,5,2,0,92,1
4630,12630,22,Female,98040,Referral,Retention,3732.11,0.3,0.12,40,9.92,13.35,48,8,7,0,1081,1
4631,12631,18,Female,59720,Referral,Conversion,6853.33,0.06,0.13,14,7.11,12.37,40,8,4,8,925,1
4632,12632,34,Female,113120,Social Media,Retention,5943.2,0.17,0.14,44,2.51,2.58,67,18,7,8,1577,1
4633,12633,39,Male,64484,Referral,Retention,6330.57,0.17,0.04,34,2.02,7.89,84,16,9,9,2496,1
4634,12634,51,Female,147976,SEO,Retention,3495.82,0.14,0.06,18,9.3,2.69,1,19,0,1,1534,1
4635,12635,62,Male,134067,Referral,Conversion,4344.41,0.28,0.06,33,8.93,6.85,84,13,8,0,199,1
4636,12636,58,Female,58852,PPC,Awareness,5625.16,0.23,0.12,17,3.84,8.66,61,7,4,5,2811,1
4637,12637,46,Male,33219,Social Media,Conversion,8408.91,0.23,0.02,13,9.38,12.27,56,8,2,4,2828,1
4638,12638,21,Male,128508,Referral,Awareness,7652.8,0.09,0.11,21,2.17,12.99,13,1,1,1,1064,0
4639,12639,22,Male,110351,PPC,Conversion,1274.69,0.14,0.03,23,3.65,0.9,43,7,2,4,80,1
4640,12640,28,Female,68865,SEO,Awareness,2530.99,0.15,0.07,12,6.8,10.49,65,8,0,1,864,1
4641,12641,68,Female,74457,Social Media,Awareness,363.91,0.1,0.14,7,2.54,6.45,74,12,5,1,3183,0
4642,12642,38,Female,110159,Referral,Conversion,178.81,0.04,0.09,41,9.9,7.68,36,9,6,6,212,1
4643,12643,52,Female,56817,SEO,Retention,2321.32,0.05,0.06,1,3.0,3.72,77,12,9,7,4469,1
4644,12644,29,Female,88993,PPC,Retention,8013.28,0.06,0.13,41,3.21,1.0,46,4,6,8,2639,1
4645,12645,43,Female,113391,Social Media,Awareness,9057.0,0.07,0.15,26,5.27,12.61,60,14,1,4,3870,1
4646,12646,68,Female,72380,Referral,Consideration,3978.51,0.08,0.06,33,8.01,3.84,83,19,2,4,2667,1
4647,12647,36,Male,70400,SEO,Consideration,5675.67,0.08,0.07,28,2.08,13.26,98,6,3,7,3417,1
4648,12648,62,Male,135855,Social Media,Conversion,7089.92,0.14,0.13,25,7.01,1.51,26,11,9,0,2664,1
4649,12649,24,Female,56258,PPC,Conversion,9534.07,0.16,0.19,22,1.89,6.42,48,19,6,4,784,1
4650,12650,64,Female,101006,Referral,Conversion,9138.03,0.1,0.05,35,1.85,11.26,59,15,9,8,4639,1
4651,12651,24,Male,68957,Social Media,Consideration,666.2,0.27,0.13,8,1.37,4.22,69,1,7,3,1432,0
4652,12652,43,Female,131466,PPC,Retention,2556.84,0.17,0.18,20,5.9,14.53,70,9,8,3,1367,1
4653,12653,57,Female,38281,PPC,Conversion,586.53,0.24,0.1,41,4.92,9.74,44,8,5,8,100,1
4654,12654,22,Male,97264,SEO,Conversion,6203.77,0.28,0.07,35,3.77,3.65,0,19,6,6,1701,1
4655,12655,38,Female,71331,PPC,Retention,7133.88,0.06,0.14,2,5.74,12.01,12,2,7,1,2744,1
4656,12656,31,Female,65680,PPC,Awareness,3152.01,0.13,0.02,6,5.52,14.78,37,10,6,1,1160,1
4657,12657,21,Female,58723,Email,Conversion,8553.13,0.14,0.08,22,5.26,4.11,16,9,6,7,4803,1
4658,12658,40,Male,30162,PPC,Consideration,4582.85,0.11,0.06,31,2.55,12.43,99,12,8,3,4846,1
4659,12659,59,Female,114808,Referral,Consideration,9983.98,0.01,0.05,22,9.07,14.67,37,1,9,9,1472,1
4660,12660,37,Female,121024,Social Media,Conversion,103.96,0.25,0.04,15,6.58,3.7,0,15,5,4,4104,1
4661,12661,32,Female,128877,Referral,Consideration,1183.95,0.04,0.15,4,2.15,3.9,0,7,0,0,2881,0
4662,12662,67,Female,71095,Referral,Retention,3087.75,0.3,0.19,12,3.3,10.9,82,19,2,3,1392,1
4663,12663,69,Male,31338,SEO,Awareness,352.53,0.23,0.08,9,7.88,14.28,29,9,4,5,708,1
4664,12664,62,Female,107832,Email,Awareness,7845.16,0.18,0.02,1,7.99,10.58,76,16,8,6,355,1
4665,12665,46,Male,31675,Email,Conversion,622.44,0.05,0.15,15,7.53,7.82,6,17,0,5,4463,1
4666,12666,25,Female,109606,Referral,Conversion,7514.9,0.16,0.11,0,8.11,2.03,19,19,1,1,1290,1
4667,12667,58,Female,40080,Social Media,Awareness,620.43,0.09,0.15,5,6.38,13.9,43,9,2,6,2193,1
4668,12668,65,Female,132675,Email,Awareness,2602.0,0.08,0.13,18,3.6,1.5,72,1,3,3,4129,1
4669,12669,36,Female,137513,Email,Conversion,8428.64,0.25,0.18,32,4.22,3.57,12,1,5,6,4783,1
4670,12670,65,Female,33936,Referral,Consideration,9515.84,0.12,0.04,27,5.59,7.04,38,9,6,9,4357,1
4671,12671,56,Male,30019,Email,Conversion,4203.81,0.14,0.04,4,3.21,7.76,19,1,6,1,2170,1
4672,12672,63,Female,126718,SEO,Retention,9702.4,0.25,0.07,11,8.68,1.3,88,13,1,2,3067,1
4673,12673,45,Male,87282,Referral,Conversion,6306.12,0.04,0.1,29,7.72,1.69,4,18,2,4,4888,1
4674,12674,63,Female,69681,Email,Conversion,4216.77,0.18,0.19,16,9.82,2.31,51,8,0,3,761,1
4675,12675,44,Male,108304,Email,Conversion,8047.73,0.18,0.18,18,4.74,1.08,24,15,0,4,2008,1
4676,12676,21,Female,93861,Email,Conversion,3023.75,0.13,0.18,39,8.84,14.67,11,2,5,9,2413,1
4677,12677,32,Female,130299,Referral,Conversion,2731.38,0.25,0.05,41,8.01,3.95,89,10,3,9,4768,1
4678,12678,52,Female,24486,Social Media,Conversion,6599.82,0.28,0.15,24,8.49,13.25,55,11,9,3,4005,1
4679,12679,54,Male,102021,PPC,Consideration,3965.82,0.14,0.08,34,7.19,11.87,85,6,3,2,3549,1
4680,12680,18,Female,99864,Email,Conversion,1445.59,0.14,0.19,8,4.14,10.74,0,4,8,4,4446,1
4681,12681,20,Female,138411,PPC,Awareness,762.95,0.16,0.05,31,3.2,10.04,71,19,7,2,3673,1
4682,12682,64,Female,39112,PPC,Conversion,7899.64,0.22,0.04,38,3.45,7.73,99,1,2,6,50,1
4683,12683,41,Female,71697,Email,Consideration,6791.52,0.2,0.17,37,6.1,8.68,48,3,2,4,153,1
4684,12684,44,Female,137246,Email,Retention,4176.8,0.07,0.15,14,8.92,13.41,66,16,7,4,561,1
4685,12685,57,Female,75998,PPC,Awareness,8972.65,0.03,0.17,44,5.04,11.77,21,17,1,8,1054,1
4686,12686,53,Male,129537,Social Media,Conversion,4167.48,0.29,0.04,45,6.39,3.85,84,1,9,4,3678,1
4687,12687,51,Female,117816,PPC,Conversion,7131.93,0.09,0.18,36,7.6,2.01,84,8,4,4,674,1
4688,12688,46,Female,46576,Social Media,Awareness,9100.24,0.2,0.14,25,8.7,4.76,30,17,5,0,4419,1
4689,12689,41,Female,70100,SEO,Conversion,8423.08,0.25,0.13,30,6.84,2.42,0,11,4,2,3812,1
4690,12690,41,Male,128064,Social Media,Consideration,5159.94,0.1,0.12,29,6.66,14.34,26,9,0,0,263,1
4691,12691,59,Female,101238,Referral,Conversion,6838.3,0.19,0.16,1,9.89,6.05,1,6,4,5,1861,1
4692,12692,21,Female,41320,Email,Retention,4195.29,0.04,0.09,6,8.76,3.01,92,2,8,1,2127,0
4693,12693,20,Male,103973,SEO,Consideration,6507.25,0.29,0.04,29,7.6,9.52,0,17,9,4,3120,1
4694,12694,51,Female,145885,PPC,Conversion,2649.77,0.03,0.11,32,8.49,6.27,41,1,1,8,2155,1
4695,12695,66,Male,85729,Social Media,Retention,4403.95,0.14,0.15,47,10.0,3.66,7,2,2,5,1613,1
4696,12696,40,Male,110853,SEO,Awareness,2174.5,0.17,0.04,38,5.55,1.34,34,14,5,6,2029,1
4697,12697,69,Female,141992,Referral,Consideration,478.03,0.24,0.05,46,7.35,1.84,34,8,2,8,3973,1
4698,12698,40,Female,114018,Social Media,Conversion,5926.54,0.05,0.14,37,8.32,8.67,6,2,5,5,4412,1
4699,12699,62,Male,104879,PPC,Conversion,8657.85,0.14,0.06,19,5.0,11.38,22,5,6,6,1873,1
4700,12700,22,Female,49144,PPC,Awareness,353.22,0.1,0.04,18,9.59,13.92,22,10,2,2,2527,1
4701,12701,48,Female,145143,Social Media,Awareness,2040.69,0.1,0.18,8,4.44,8.99,45,1,3,3,4074,1
4702,12702,58,Female,77326,Referral,Consideration,4655.83,0.24,0.04,21,3.19,9.96,18,16,5,2,4651,1
4703,12703,23,Female,97148,Email,Consideration,6692.38,0.01,0.08,31,7.09,4.01,78,2,0,5,2275,1
4704,12704,54,Female,39307,Email,Consideration,1795.17,0.23,0.09,29,1.73,4.48,71,6,0,4,4958,1
4705,12705,27,Female,80598,PPC,Conversion,661.28,0.25,0.1,5,2.14,6.55,96,9,4,0,2279,1
4706,12706,57,Male,39623,Referral,Conversion,5238.58,0.27,0.08,16,9.73,13.1,98,18,7,9,2659,1
4707,12707,24,Female,40249,PPC,Consideration,8205.23,0.19,0.18,36,3.53,6.81,12,2,0,9,4059,1
4708,12708,56,Female,93765,Email,Conversion,448.83,0.11,0.14,14,1.3,3.97,49,19,0,6,2681,1
4709,12709,55,Female,111810,PPC,Awareness,3558.76,0.13,0.08,6,5.27,13.83,30,0,0,1,2141,0
4710,12710,38,Male,122870,Social Media,Retention,6668.8,0.29,0.08,13,8.81,6.47,70,9,9,4,3814,1
4711,12711,37,Female,92131,Social Media,Conversion,1394.35,0.27,0.11,19,4.0,1.65,83,12,0,8,3097,1
4712,12712,20,Male,114138,Referral,Consideration,2435.87,0.14,0.02,29,4.77,8.41,37,7,8,3,2497,1
4713,12713,68,Female,58377,Email,Conversion,5401.38,0.28,0.19,17,2.41,9.58,56,14,1,5,1964,1
4714,12714,39,Male,72365,Referral,Awareness,9536.99,0.25,0.05,21,4.11,14.35,7,0,5,3,238,1
4715,12715,64,Female,123412,Referral,Consideration,2944.69,0.27,0.14,24,9.69,12.2,99,11,1,6,2164,1
4716,12716,21,Female,54551,Email,Retention,4926.52,0.21,0.16,23,8.89,1.97,13,2,4,8,4756,1
4717,12717,45,Female,62926,SEO,Consideration,4059.32,0.26,0.17,30,7.66,7.92,93,5,4,5,3939,1
4718,12718,29,Male,110214,SEO,Consideration,8984.23,0.27,0.04,48,8.08,6.79,50,9,8,9,3269,1
4719,12719,55,Male,107750,PPC,Consideration,811.71,0.04,0.11,17,7.02,6.2,8,5,3,9,4925,1
4720,12720,68,Male,58599,SEO,Conversion,5704.86,0.29,0.03,33,2.06,2.53,12,16,5,2,4858,1
4721,12721,53,Male,118345,Social Media,Retention,8476.59,0.11,0.16,17,2.06,5.94,75,6,3,7,4511,1
