CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
11167,21,Female,73095,Email,Awareness,3168.74,0.16,0.01,30,4.25,11.89,48,16,5,9,316,1
12136,51,Female,134673,Email,Retention,8129.33,0.08,0.02,30,9.09,14.57,96,15,3,2,2227,1
10954,31,Male,68225,PPC,Retention,6227.03,0.03,0.1,6,9.11,9.35,23,15,2,8,3905,1
9564,51,Male,56345,SEO,Consideration,8008.56,0.23,0.06,31,2.66,14.91,59,1,5,8,4646,1
8642,26,Female,110855,SEO,Retention,2694.5,0.29,0.18,10,7.47,12.6,26,0,3,7,3622,1
9201,69,Female,90218,Social Media,Consideration,425.08,0.08,0.19,28,3.87,8.69,65,13,2,5,1112,1
14647,22,Male,117305,Referral,Awareness,8160.67,0.29,0.03,39,9.2,7.5,51,0,6,8,3958,1
10350,67,Female,141298,SEO,Retention,1554.96,0.18,0.06,15,8.36,3.79,38,3,0,8,4060,1
15379,40,Male,64494,Social Media,Retention,5828.77,0.2,0.09,36,6.89,10.56,46,3,5,3,632,1
10917,57,Male,133023,Social Media,Retention,3540.63,0.23,0.16,32,7.82,13.6,62,11,7,5,2366,1
14823,63,Female,66823,PPC,Conversion,7559.64,0.19,0.18,3,9.57,10.51,5,2,9,5,4600,1
15820,24,Female,143031,PPC,Consideration,8651.15,0.24,0.1,22,3.94,10.41,14,16,3,6,1936,1
15182,55,Female,103994,PPC,Awareness,3944.23,0.18,0.17,21,2.38,4.93,2,4,5,3,3294,1
8858,56,Male,21358,PPC,Awareness,5241.18,0.07,0.11,40,2.41,7.61,85,8,0,3,270,1
10081,51,Female,65485,Referral,Conversion,3893.22,0.05,0.19,30,8.25,12.39,26,8,2,4,4888,1
12903,46,Female,22355,Referral,Conversion,964.72,0.24,0.15,10,2.38,7.1,34,6,0,6,3329,1
13624,25,Female,73096,Email,Consideration,3238.24,0.12,0.12,9,5.25,14.29,90,11,3,7,1716,1
8449,42,Female,134501,Referral,Retention,3009.32,0.07,0.06,43,4.92,8.49,84,14,9,2,2754,1
13028,43,Female,121442,SEO,Awareness,3413.38,0.07,0.1,25,8.65,12.79,68,6,2,2,2724,1
8860,51,Male,111150,PPC,Consideration,4355.59,0.18,0.03,15,2.94,8.34,44,10,6,5,398,1
9075,47,Female,51275,PPC,Retention,5775.93,0.17,0.01,30,7.03,4.94,52,13,3,0,2205,1
9773,52,Female,62230,SEO,Consideration,9549.64,0.19,0.13,8,5.29,12.21,56,2,1,4,4007,1
15573,47,Female,136254,SEO,Consideration,3989.31,0.04,0.12,47,1.27,3.07,0,4,1,5,3240,1
13064,55,Female,127240,Email,Conversion,9923.54,0.13,0.07,26,4.58,6.8,27,0,7,9,3762,1
14008,20,Male,75721,Social Media,Awareness,7249.57,0.12,0.14,0,1.32,1.32,76,3,2,8,4967,0
13514,67,Male,30248,Email,Awareness,7054.21,0.03,0.02,38,3.9,7.81,15,12,4,6,4422,1
10973,28,Male,129138,PPC,Retention,2594.72,0.3,0.05,20,4.76,4.26,31,1,9,7,1205,1
10385,18,Male,92427,Social Media,Consideration,8550.54,0.09,0.05,45,8.39,3.14,14,9,4,9,1309,1
11573,59,Female,26089,SEO,Awareness,9694.76,0.03,0.16,4,4.29,10.77,55,4,1,3,4817,1
12763,38,Male,141522,PPC,Awareness,4211.61,0.13,0.16,4,4.82,1.63,15,5,3,8,2911,1
8428,30,Male,136972,Referral,Consideration,5646.53,0.18,0.14,4,3.5,10.61,90,11,9,5,4887,1
15631,50,Female,32626,Email,Consideration,2039.04,0.26,0.16,1,4.8,13.6,15,17,2,3,2550,1
8789,46,Male,78391,Social Media,Awareness,373.4,0.29,0.18,49,9.12,6.27,5,4,3,5,3484,1
9431,65,Female,21648,Referral,Conversion,3633.48,0.06,0.15,13,7.47,0.76,97,13,8,4,1830,1
14002,48,Female,94798,SEO,Consideration,9692.37,0.29,0.13,31,3.88,13.02,20,13,9,6,2658,1
13942,66,Female,109006,Email,Awareness,183.24,0.17,0.16,13,4.06,11.3,88,11,6,5,4981,1
15486,52,Male,112099,Referral,Conversion,8080.31,0.29,0.15,27,2.26,10.25,42,19,1,5,3151,0
8648,36,Female,138585,PPC,Retention,9478.76,0.26,0.13,44,7.47,13.51,80,13,4,5,4579,1
10597,44,Female,58002,SEO,Conversion,316.45,0.02,0.16,48,4.59,4.93,20,2,1,7,1537,1
10166,68,Female,139250,Email,Retention,4721.55,0.19,0.09,33,4.04,5.93,80,12,9,4,1369,1
13814,52,Male,36285,PPC,Conversion,221.07,0.04,0.08,22,1.81,13.55,56,9,2,5,2802,1
8372,66,Female,86778,Referral,Awareness,2756.82,0.08,0.16,37,3.6,4.09,96,19,2,3,2382,1
13502,28,Female,95837,Referral,Consideration,4710.75,0.12,0.05,48,9.88,11.15,6,11,2,3,2330,1
9741,21,Female,91727,SEO,Consideration,7853.79,0.1,0.12,38,5.07,9.49,54,13,6,7,1372,1
14699,42,Male,133219,Social Media,Awareness,7989.03,0.06,0.09,10,5.44,11.36,94,6,1,1,3481,1
12224,60,Female,109343,PPC,Consideration,7945.14,0.03,0.16,44,4.75,3.43,77,11,7,7,4828,1
11028,38,Male,57487,SEO,Awareness,8255.78,0.29,0.1,11,5.46,1.42,47,6,3,0,4427,1
11967,45,Male,85254,Social Media,Conversion,3745.79,0.22,0.2,43,7.26,0.57,61,5,4,7,2301,1
10678,26,Female,109780,Social Media,Awareness,1541.07,0.25,0.06,19,2.43,10.3,48,12,6,2,4,1
8101,18,Female,144925,Email,Consideration,3251.44,0.11,0.04,36,9.04,5.63,21,0,9,6,4525,1
9536,68,Male,40742,SEO,Awareness,5534.6,0.19,0.08,7,6.5,11.55,81,5,6,7,3513,1
8637,53,Female,131296,PPC,Retention,8121.37,0.02,0.09,7,8.03,13.09,86,5,2,7,4131,1
15554,32,Male,118642,Email,Awareness,6811.81,0.16,0.09,44,7.13,13.92,2,0,9,5,379,1
14275,35,Male,87564,PPC,Awareness,3467.31,0.15,0.09,25,1.63,14.58,0,10,7,5,1335,1
11429,49,Female,143641,Social Media,Awareness,2989.46,0.11,0.07,19,9.82,4.33,16,1,8,2,1243,1
14661,40,Male,105639,Referral,Conversion,8445.62,0.12,0.08,37,5.55,8.74,79,16,8,7,424,1
14070,61,Female,128497,PPC,Awareness,7508.19,0.18,0.08,1,1.78,4.6,96,13,6,3,437,1
14557,37,Male,40791,SEO,Conversion,8744.72,0.25,0.15,38,3.46,13.72,17,17,3,7,3790,1
10706,59,Female,108909,Referral,Conversion,526.04,0.04,0.1,25,9.63,11.46,89,10,9,0,374,1
15491,44,Female,116458,Referral,Consideration,2103.01,0.07,0.01,39,8.9,13.48,99,12,7,6,4338,1
8425,67,Female,21776,Social Media,Conversion,6044.61,0.09,0.15,8,8.26,5.76,55,7,9,5,4140,1
9058,20,Male,46807,Email,Awareness,1585.22,0.27,0.13,4,4.23,14.84,21,17,2,9,2928,1
10247,37,Male,28009,PPC,Awareness,4188.04,0.24,0.15,20,3.5,8.02,3,14,4,1,2529,1
9801,41,Female,83103,Social Media,Awareness,9479.93,0.08,0.02,1,2.2,3.09,11,10,1,0,940,0
11258,21,Female,68435,Social Media,Retention,3262.37,0.03,0.07,0,4.66,5.79,26,3,6,1,1536,0
13836,37,Male,138336,PPC,Retention,9888.7,0.13,0.06,47,5.43,1.5,18,0,4,2,712,1
8725,56,Female,107440,Email,Conversion,2182.98,0.01,0.13,31,3.05,14.02,65,7,9,6,4810,1
9155,54,Female,74327,Social Media,Awareness,1753.03,0.3,0.06,17,1.22,12.74,86,12,8,1,4609,1
13382,40,Male,88759,Social Media,Retention,2023.82,0.06,0.05,35,4.65,13.83,19,13,5,3,1767,1
11761,63,Male,107856,Referral,Consideration,9532.32,0.1,0.07,10,5.69,11.37,32,11,7,2,4658,1
11439,30,Male,122592,Email,Retention,4506.02,0.26,0.14,7,2.35,8.52,61,10,7,9,2075,1
10825,44,Male,89015,PPC,Consideration,6268.41,0.19,0.15,23,1.28,2.12,54,9,8,0,1031,1
11634,34,Female,68623,Email,Conversion,8826.57,0.15,0.03,36,5.43,8.57,12,1,8,2,348,1
8631,65,Male,106151,Email,Retention,3182.09,0.27,0.1,11,3.15,4.7,0,10,1,5,4046,1
10040,58,Male,63839,SEO,Conversion,5182.44,0.19,0.18,8,4.91,13.59,5,4,2,4,1362,1
8197,58,Male,118331,PPC,Consideration,7323.52,0.15,0.14,12,1.48,4.02,69,15,8,1,523,1
8049,42,Female,127955,SEO,Retention,408.69,0.2,0.11,46,6.92,13.97,96,17,4,9,3404,1
14256,67,Male,100982,Social Media,Retention,4804.41,0.06,0.18,33,1.75,7.65,81,2,9,3,3394,1
15449,41,Female,69339,Social Media,Awareness,9056.43,0.26,0.05,47,8.78,14.79,76,11,4,8,359,1
8844,63,Male,82624,Referral,Retention,7916.55,0.29,0.13,0,3.15,13.53,36,18,0,0,682,1
14758,39,Female,43997,Social Media,Consideration,3036.75,0.05,0.18,25,8.51,10.39,19,13,6,3,2218,1
14925,34,Male,25271,PPC,Consideration,8437.05,0.18,0.1,27,2.58,5.5,16,15,8,3,2780,1
14683,48,Female,96693,Referral,Retention,8361.27,0.21,0.02,1,2.16,2.3,11,11,3,3,1123,1
11583,64,Male,93598,Email,Awareness,6610.46,0.05,0.14,44,6.7,8.91,64,11,3,4,2702,1
13762,30,Female,118429,Referral,Retention,9325.52,0.14,0.13,47,2.03,13.31,2,4,7,3,1499,1
10311,46,Male,34671,Email,Awareness,7820.31,0.23,0.1,31,8.4,3.95,31,0,2,8,687,1
8236,36,Male,104859,Referral,Consideration,5392.59,0.18,0.06,13,9.01,0.89,29,10,9,0,2345,1
8587,43,Female,55779,SEO,Conversion,7334.39,0.22,0.15,10,2.54,8.35,94,13,5,4,130,1
8263,53,Male,31969,Email,Awareness,828.18,0.16,0.16,0,7.67,11.31,4,7,0,6,3769,1
11421,65,Female,133852,Email,Consideration,1885.87,0.08,0.1,24,5.87,2.62,30,13,4,0,4965,1
10952,53,Female,100853,PPC,Consideration,8038.61,0.05,0.07,11,2.17,4.76,66,19,5,6,3897,1
12065,49,Female,56589,Referral,Consideration,5035.48,0.16,0.2,35,6.69,12.52,67,10,6,7,205,1
15911,35,Female,97090,Social Media,Awareness,5092.71,0.12,0.14,34,9.02,10.54,44,6,7,0,4997,0
13173,39,Female,87008,Email,Awareness,4649.72,0.05,0.04,44,1.41,4.08,57,5,4,2,3733,0
10086,28,Female,120050,Referral,Conversion,3358.86,0.13,0.2,4,1.2,10.15,71,2,3,3,4095,1
8619,54,Female,54725,Social Media,Consideration,3206.78,0.28,0.11,0,8.02,14.96,74,15,2,2,3923,1
14498,19,Female,113966,Social Media,Retention,3776.94,0.1,0.07,4,9.92,8.23,93,1,4,9,2787,1
14733,25,Female,91622,Email,Conversion,9736.87,0.26,0.17,16,2.91,6.68,55,14,6,2,1255,1
15560,24,Male,70808,Social Media,Consideration,9871.93,0.01,0.08,32,9.62,13.34,70,18,8,0,79,1
9983,32,Male,76738,Referral,Retention,840.84,0.07,0.12,38,3.14,5.16,37,10,7,0,1899,1
8050,31,Female,44832,Referral,Consideration,3429.39,0.09,0.1,21,6.35,1.91,94,18,3,9,4788,1
13870,49,Male,100228,Referral,Awareness,1799.97,0.2,0.1,35,2.88,14.88,62,7,2,2,3813,1
11450,21,Male,127114,Email,Awareness,6070.38,0.15,0.05,24,7.63,1.27,43,15,2,5,514,1
9517,23,Female,104268,Social Media,Awareness,5118.63,0.15,0.17,16,3.06,7.19,60,0,5,2,810,1
11113,56,Female,100893,Referral,Retention,3304.01,0.08,0.06,20,6.68,5.07,83,12,9,5,1505,1
14524,50,Male,109795,Social Media,Consideration,712.12,0.26,0.02,46,8.58,4.55,52,9,4,8,2578,1
14044,19,Female,95449,PPC,Retention,4215.39,0.22,0.09,13,3.47,5.66,98,8,9,0,1166,1
13074,63,Female,110932,Email,Conversion,1769.46,0.05,0.12,19,7.81,2.93,68,3,9,9,2561,1
14097,22,Male,122769,PPC,Awareness,1190.16,0.11,0.14,40,1.27,9.66,26,12,8,3,1892,1
14438,33,Female,30296,Social Media,Consideration,4643.5,0.26,0.15,17,4.55,12.35,77,1,8,7,4812,1
15985,43,Male,148240,PPC,Conversion,3314.01,0.02,0.06,14,5.04,12.06,6,12,4,5,52,1
10352,26,Female,105490,Social Media,Conversion,1474.84,0.1,0.19,21,7.11,0.75,38,5,1,0,623,0
14430,46,Female,107986,SEO,Consideration,3847.96,0.01,0.17,27,9.02,4.68,30,14,7,0,2831,1
14695,22,Male,112480,PPC,Retention,8552.81,0.08,0.13,36,4.04,14.54,76,17,8,3,4455,1
11166,23,Male,49160,SEO,Consideration,3604.23,0.11,0.14,22,7.72,3.52,15,4,4,2,1770,1
9060,48,Female,105864,PPC,Conversion,5842.91,0.14,0.2,38,2.89,7.35,83,16,7,1,4255,1
8553,49,Male,47260,PPC,Consideration,5800.88,0.19,0.08,28,4.02,12.89,15,5,2,8,3227,1
10925,24,Female,33785,Email,Conversion,8204.61,0.25,0.1,21,8.14,9.34,57,17,1,0,2029,1
8104,26,Female,40113,Referral,Awareness,7182.0,0.23,0.1,44,4.28,10.82,45,17,6,7,272,1
12042,62,Female,144600,PPC,Consideration,219.0,0.19,0.19,0,8.95,3.33,28,2,9,5,4900,1
11091,31,Male,74515,Social Media,Awareness,6452.84,0.17,0.06,36,7.67,7.87,31,1,0,7,3430,1
11346,63,Male,20526,PPC,Retention,9202.42,0.13,0.16,25,7.85,3.79,19,11,7,0,4442,1
10484,56,Female,139846,SEO,Awareness,2744.67,0.19,0.06,19,7.63,3.1,37,16,1,9,793,1
11685,35,Female,92264,PPC,Consideration,2052.24,0.28,0.18,31,5.93,6.23,81,11,6,9,4883,1
12614,37,Male,148574,PPC,Awareness,5527.84,0.2,0.14,22,4.51,14.85,64,4,5,2,4276,1
11868,54,Female,28430,Email,Awareness,3279.63,0.21,0.01,30,6.17,8.75,50,13,8,3,3711,1
11867,21,Male,85781,SEO,Conversion,3603.68,0.01,0.05,32,6.82,1.08,36,7,5,9,186,1
14305,65,Female,67673,Referral,Conversion,4435.49,0.11,0.16,1,5.14,3.09,79,8,3,3,2000,1
15383,68,Female,52481,Referral,Retention,3391.58,0.14,0.19,1,1.09,7.67,65,6,2,1,2566,1
9766,52,Female,103652,Social Media,Conversion,9392.06,0.11,0.1,48,1.98,5.96,83,10,5,5,2540,1
15022,40,Female,128938,Social Media,Consideration,2105.97,0.19,0.17,34,8.39,5.87,89,9,3,8,956,1
14898,43,Female,34772,SEO,Retention,3792.29,0.25,0.02,18,6.44,9.5,37,15,5,4,1159,1
12170,27,Female,66815,SEO,Consideration,1717.23,0.07,0.07,24,1.43,1.76,74,19,3,0,1135,0
8202,44,Female,49559,Social Media,Consideration,2312.36,0.02,0.04,45,4.5,4.01,33,12,4,6,2956,1
10310,25,Female,28149,Social Media,Retention,3660.42,0.2,0.12,46,4.19,14.7,47,14,3,4,3839,1
13907,32,Female,57429,PPC,Awareness,4608.95,0.03,0.13,5,6.32,2.23,71,2,3,4,368,0
10123,62,Female,38460,Referral,Consideration,5516.57,0.2,0.03,8,8.15,12.99,74,2,2,1,4533,0
14704,22,Male,91494,SEO,Retention,1184.3,0.08,0.03,6,6.85,5.09,99,1,5,5,37,0
15006,42,Female,129305,Referral,Consideration,4230.65,0.03,0.13,39,9.87,12.19,82,0,8,9,2342,1
9770,41,Male,88617,Email,Retention,943.76,0.29,0.11,42,9.7,2.75,29,1,7,2,292,1
11790,56,Female,111380,SEO,Conversion,1160.03,0.26,0.04,13,7.04,4.13,68,1,9,2,2674,1
12387,33,Female,91192,Referral,Awareness,4240.23,0.26,0.12,41,9.27,10.57,32,17,3,6,1310,1
14587,26,Male,86809,Referral,Awareness,2673.15,0.21,0.09,3,7.63,5.57,19,4,6,1,2603,1
15077,27,Female,65904,PPC,Conversion,1470.66,0.13,0.02,33,7.29,11.28,57,15,2,7,1398,1
14879,35,Female,116279,Referral,Consideration,3945.4,0.25,0.18,17,1.78,14.76,8,13,4,6,737,1
15752,24,Male,141401,SEO,Consideration,1440.92,0.26,0.1,24,8.11,8.87,11,5,6,3,4563,1
11587,53,Male,129955,PPC,Conversion,977.51,0.03,0.15,48,2.3,12.43,34,4,9,5,4042,1
14494,48,Male,68260,Social Media,Consideration,8988.91,0.25,0.14,43,5.31,11.83,37,13,8,0,4380,1
10733,48,Female,133295,Email,Consideration,2731.87,0.17,0.07,27,4.43,8.19,29,17,8,6,3186,1
12948,58,Male,139595,Referral,Consideration,9820.44,0.16,0.09,37,9.07,12.76,32,3,9,5,3643,1
14917,45,Female,62083,Social Media,Consideration,4900.99,0.16,0.15,18,6.53,8.62,17,11,6,8,2152,1
11074,63,Male,35611,SEO,Conversion,385.47,0.13,0.16,12,5.65,12.33,23,15,8,9,3064,1
9866,30,Male,93306,Referral,Retention,3577.13,0.27,0.03,46,1.01,7.86,96,13,2,7,4609,1
15634,58,Male,98959,Email,Awareness,3492.91,0.18,0.1,11,4.38,10.71,43,0,7,1,2050,1
13696,27,Female,103404,Referral,Consideration,7513.11,0.21,0.09,20,9.87,9.13,29,14,9,0,851,1
9043,23,Female,147220,Email,Conversion,3014.37,0.02,0.03,46,9.08,4.95,45,15,7,9,4312,1
13738,39,Female,98930,PPC,Awareness,5569.06,0.15,0.14,29,6.95,10.81,3,5,1,6,1381,1
13287,18,Female,85572,Email,Retention,3303.48,0.05,0.16,36,7.49,12.07,57,1,1,3,2802,1
9450,28,Male,106724,Referral,Awareness,9696.01,0.09,0.18,44,3.94,9.97,20,11,4,1,1808,1
8269,49,Female,118847,Social Media,Consideration,191.74,0.24,0.05,21,1.48,11.19,60,11,5,3,2629,1
13125,46,Female,81836,PPC,Awareness,378.71,0.27,0.09,45,2.67,14.09,60,10,5,1,2356,1
13372,61,Female,147588,Referral,Retention,6811.98,0.1,0.1,5,6.56,9.08,55,3,5,2,1321,1
8447,39,Female,26827,Referral,Retention,3284.35,0.04,0.11,38,7.67,8.3,45,5,7,1,1721,1
13656,63,Male,113792,SEO,Awareness,4209.39,0.04,0.05,22,3.21,10.99,19,4,8,1,3329,0
8638,29,Female,20981,Social Media,Retention,2900.43,0.22,0.02,32,3.99,3.19,42,1,3,1,4640,0
15411,41,Female,24533,Social Media,Conversion,554.56,0.16,0.19,27,6.69,0.72,62,10,7,0,3018,1
15118,21,Female,22766,Social Media,Consideration,517.23,0.09,0.14,19,9.96,3.83,99,9,2,6,818,0
14700,48,Male,143326,Social Media,Conversion,7883.35,0.16,0.08,40,6.89,14.59,87,4,3,6,1057,1
9027,39,Female,114891,PPC,Awareness,6924.87,0.17,0.07,18,6.67,2.35,25,8,7,1,4668,1
14671,61,Female,97972,Social Media,Retention,1479.62,0.28,0.13,17,2.06,11.16,59,6,9,1,4563,1
14526,45,Female,87462,Referral,Retention,6489.36,0.19,0.02,34,6.84,9.63,47,17,3,8,321,1
8760,28,Male,26092,SEO,Awareness,6686.29,0.28,0.08,42,7.82,6.68,35,4,1,2,1805,1
15384,22,Female,48401,SEO,Conversion,5417.79,0.12,0.15,21,1.68,13.63,76,1,1,8,1187,0
11817,19,Male,140207,SEO,Conversion,4927.32,0.23,0.07,13,5.71,9.39,17,15,6,6,3408,1
15824,35,Female,78810,Email,Conversion,7920.65,0.23,0.03,48,1.67,3.08,31,13,6,5,2263,1
9498,23,Male,69631,PPC,Consideration,4463.7,0.15,0.18,43,7.9,1.5,43,19,8,8,4818,1
11996,62,Female,138859,SEO,Conversion,8841.38,0.18,0.07,23,9.03,1.62,16,9,1,9,4912,1
13787,43,Male,99475,Social Media,Consideration,2656.75,0.16,0.16,37,2.14,13.48,40,14,4,7,4473,1
10851,69,Female,126831,Social Media,Conversion,8267.05,0.26,0.2,35,3.83,13.83,1,7,8,5,4228,1
9085,61,Female,138493,Email,Conversion,9495.39,0.26,0.08,5,8.54,1.09,67,15,2,4,4740,1
11129,33,Male,123191,Referral,Conversion,263.71,0.2,0.07,19,6.04,12.23,20,3,3,7,1171,1
12450,48,Male,75178,Email,Consideration,5825.29,0.15,0.16,21,5.59,6.55,76,6,8,4,1024,1
12444,28,Male,97656,PPC,Conversion,3713.64,0.09,0.16,15,3.95,5.86,63,6,9,3,3930,1
15483,46,Female,124042,PPC,Consideration,7215.22,0.23,0.11,46,4.77,5.43,18,0,2,9,1088,1
12323,45,Female,95033,Social Media,Awareness,7815.44,0.21,0.02,36,2.24,12.93,56,9,5,6,1624,1
12625,40,Male,127994,SEO,Awareness,8170.96,0.01,0.07,25,6.08,9.58,47,17,7,4,1259,1
12830,18,Male,124621,Social Media,Conversion,6158.4,0.24,0.13,16,9.93,12.84,20,7,3,7,2336,1
13177,40,Female,90408,Social Media,Conversion,5377.03,0.02,0.09,10,2.85,11.67,69,7,4,5,113,1
10743,23,Male,112407,Referral,Conversion,1250.42,0.06,0.2,47,7.92,9.06,87,17,2,9,2239,1
11055,25,Female,67656,Email,Awareness,622.78,0.01,0.19,47,1.83,13.2,52,6,1,8,667,0
10550,28,Male,72105,SEO,Consideration,2364.26,0.07,0.18,32,7.67,8.35,73,1,0,7,4735,1
9997,69,Female,50268,Email,Consideration,2400.44,0.15,0.01,3,1.49,2.53,13,11,5,0,819,0
9632,32,Female,120726,Email,Conversion,9623.24,0.1,0.2,30,1.64,11.68,85,4,7,0,824,1
15539,20,Male,63441,Social Media,Consideration,7088.13,0.03,0.14,34,7.56,11.57,2,16,2,1,3280,1
8102,42,Male,53822,Email,Consideration,1031.98,0.15,0.1,38,6.95,10.16,62,9,1,5,1506,1
9255,64,Male,45575,Referral,Retention,2438.98,0.2,0.02,21,4.7,4.14,77,17,9,0,3772,1
11756,45,Female,36017,PPC,Consideration,7685.26,0.12,0.13,47,9.51,3.54,92,0,6,3,306,1
12750,51,Female,30040,PPC,Retention,2990.54,0.29,0.03,44,3.26,5.89,2,5,7,2,2318,1
10019,19,Male,147360,PPC,Conversion,1389.26,0.09,0.14,25,8.17,11.95,72,12,0,0,2177,1
9843,42,Female,70734,Social Media,Retention,1920.28,0.27,0.18,39,4.84,12.23,82,14,5,3,911,1
10165,66,Male,79004,Referral,Retention,2190.13,0.06,0.02,42,7.88,5.29,99,10,7,8,1053,1
9522,62,Female,81902,SEO,Awareness,7201.97,0.08,0.07,25,3.52,2.82,75,18,4,6,232,1
11149,53,Female,53400,SEO,Conversion,6279.4,0.04,0.19,12,6.14,1.26,6,16,1,5,3801,1
9119,37,Female,115320,PPC,Consideration,6125.06,0.3,0.11,45,4.18,2.63,15,5,7,0,4240,1
10834,18,Male,36080,Social Media,Consideration,8886.8,0.29,0.01,26,8.18,1.14,49,5,8,9,3350,1
14441,53,Female,34570,SEO,Consideration,1900.51,0.1,0.12,21,4.09,1.98,39,11,9,4,1153,1
10725,37,Male,107049,SEO,Awareness,5092.92,0.29,0.01,34,6.07,0.5,0,9,6,7,1066,1
15978,33,Female,43238,SEO,Conversion,5489.46,0.21,0.2,16,3.79,7.69,98,16,5,5,2215,1
11510,19,Male,73096,Referral,Conversion,1405.86,0.24,0.04,23,2.6,1.13,64,19,4,9,4241,1
9535,53,Female,115967,SEO,Consideration,6818.38,0.13,0.09,33,5.68,11.82,23,7,6,7,3717,1
9971,22,Female,118463,PPC,Awareness,6648.57,0.21,0.04,32,8.84,9.19,94,15,2,3,1014,1
15195,38,Female,88776,Social Media,Awareness,2980.72,0.25,0.03,42,3.91,4.43,33,16,2,4,4976,1
11808,23,Male,135021,Email,Consideration,3813.98,0.13,0.17,26,8.12,10.82,45,14,1,9,4950,1
10098,25,Male,26107,Social Media,Retention,8856.56,0.11,0.11,43,5.34,2.65,17,17,9,7,3872,1
9506,34,Female,113304,SEO,Consideration,7760.51,0.04,0.2,21,8.97,6.62,43,18,9,9,2852,1
11926,21,Female,26307,Social Media,Awareness,7437.09,0.02,0.1,17,1.89,2.03,20,3,9,5,4843,1
8626,58,Female,39332,Social Media,Awareness,5485.3,0.15,0.11,37,7.1,14.28,88,18,8,7,4051,1
15217,38,Female,70767,Email,Retention,5940.14,0.22,0.06,13,2.99,14.15,71,10,1,1,3707,1
12433,58,Male,104764,SEO,Retention,3014.17,0.01,0.03,27,1.84,4.91,74,16,3,5,2373,0
8241,23,Female,63739,Social Media,Consideration,2325.64,0.04,0.16,31,3.06,9.01,40,5,7,6,4505,1
8434,25,Female,103120,Referral,Consideration,1072.64,0.23,0.08,27,9.72,6.13,31,15,8,9,4446,1
13611,54,Male,75810,Referral,Retention,5680.58,0.15,0.16,41,4.96,8.08,31,5,9,1,1900,1
9894,32,Male,57855,Referral,Awareness,487.11,0.26,0.03,5,1.06,12.2,59,3,8,7,4662,0
13882,34,Female,41515,Referral,Awareness,2091.85,0.23,0.06,38,7.26,8.01,33,8,0,5,1360,1
14802,59,Female,46295,SEO,Conversion,8736.45,0.12,0.05,16,1.22,9.16,21,17,1,0,1074,1
13682,37,Male,54121,Email,Retention,828.17,0.29,0.13,42,3.31,6.16,2,1,2,8,4366,1
14279,26,Male,38313,Social Media,Consideration,658.59,0.21,0.03,25,5.89,12.68,18,19,8,3,173,1
14244,25,Female,66371,Social Media,Consideration,2172.74,0.3,0.03,2,8.33,4.73,50,12,5,0,155,0
9468,41,Female,141103,PPC,Awareness,9247.38,0.03,0.13,38,3.45,14.31,51,6,9,4,4677,1
15584,34,Female,115279,SEO,Retention,6933.27,0.29,0.05,27,3.74,11.64,87,13,2,6,396,1
8298,22,Female,60854,Email,Consideration,2030.14,0.16,0.01,3,8.22,1.09,79,13,4,6,2142,1
15430,57,Female,140162,SEO,Conversion,463.88,0.28,0.03,0,5.35,5.01,6,2,2,4,1795,1
11371,52,Male,73787,Email,Conversion,2321.36,0.06,0.16,16,5.57,14.98,91,10,1,0,1672,1
13722,27,Male,97185,Social Media,Retention,9417.69,0.03,0.1,34,1.67,6.02,29,16,8,2,3925,1
11983,54,Female,115384,Referral,Conversion,926.88,0.23,0.02,41,2.68,10.43,65,7,8,4,3783,1
8438,29,Female,47277,Social Media,Retention,6452.28,0.27,0.02,4,9.53,3.09,65,4,4,9,3178,1
14354,62,Male,69465,Referral,Consideration,3094.78,0.16,0.15,10,3.79,9.75,85,6,7,6,2614,1
9570,57,Female,89428,PPC,Conversion,637.27,0.01,0.02,41,5.89,3.75,51,13,2,3,4489,1
14317,58,Female,94453,Social Media,Consideration,9014.48,0.25,0.06,25,7.67,9.59,85,14,4,6,2961,1
9747,63,Female,66806,Social Media,Retention,6109.89,0.25,0.03,16,9.8,11.92,70,12,3,6,4367,1
9457,22,Male,148295,Referral,Retention,2871.24,0.13,0.03,29,7.19,7.03,22,2,4,6,2475,1
14469,67,Female,65785,Social Media,Conversion,7652.23,0.18,0.12,7,6.52,7.55,49,8,8,1,4777,1
8224,54,Female,52089,Social Media,Retention,9339.04,0.26,0.02,45,3.86,5.94,74,16,2,1,3945,1
11975,68,Male,122171,Social Media,Retention,7889.94,0.26,0.09,11,1.39,7.3,0,19,7,5,1751,1
13242,64,Female,59931,SEO,Retention,5767.52,0.1,0.03,40,5.19,5.65,6,9,1,8,1585,1
15868,50,Female,50331,Social Media,Conversion,6875.71,0.13,0.05,18,1.35,12.27,44,9,7,2,4332,0
11564,43,Female,111742,Social Media,Retention,7722.73,0.21,0.15,18,8.96,3.75,53,4,9,7,4837,1
11660,46,Female,42555,Referral,Awareness,8567.5,0.22,0.19,36,7.1,0.93,51,16,4,6,3105,1
14206,34,Male,120874,Social Media,Conversion,5014.96,0.25,0.06,10,9.85,13.37,25,1,8,8,2373,1
